Trait	Marker	Locus	Locus_pos	marker_F	marker_p	markerR2	markerDF	markerMS	errorDF	errorMS	modelDF	modelMS
dpoll	PZB00901.6	2	9401212	1.4572585400239666	0.2284810187675446	0.003788744629731168	1.0	31.922811054630984	256.0	21.9060723803382	3.0	939.2472081598416
dpoll	PZB00089.2	2	9401239	3.358582142516014	0.03643405838333053	0.017954081061204902	2.0	72.7809422014252	239.0	21.67013909831094	4.0	732.0726622365808
dpoll	PZB00901.3	2	9401316	0.6701193902018169	0.5125532386526415	0.003530251604005579	2.0	14.739075820031758	253.0	21.994701295828577	4.0	696.3741449768563
dpoll	PZB00901.5	2	9401336	0.010032633021361636	0.9202932896636952	2.6199217399415318E-5	1.0	0.2211329577748984	256.0	22.041368133774924	3.0	932.6170346358231
dpoll	PZA02272.3	2	9917183	0.38317475543382445	0.536466007296579	0.001010645486419218	1.0	8.41153159895839	253.0	21.95220713179548	3.0	923.0071855817514
dpoll	PZA00620.3	2	10429405	0.30833951621101335	0.7349404402039595	0.0016025025054404334	2.0	6.784214465404148	254.0	22.002416520499906	4.0	719.6028250794991
dpoll	PZA00620.2	2	10429605	0.17512981560059956	0.839451765161559	9.238927081756597E-4	2.0	3.8121803342987732	248.0	21.767740240147447	4.0	713.5078126207457
dpoll	PZA00176.8	2	10533421	0.1326286737087326	0.8758513277606468	6.917573519290409E-4	2.0	2.9213128304991187	252.0	22.02625381683789	4.0	723.8615737415439
dpoll	PZA03336.3	2	11193471	0.02155018435851032	0.8834069428249615	5.6563075741367504E-5	1.0	0.46713166325480415	253.0	21.676457866140275	3.0	924.8178120436929
dpoll	PZA00259.1	2	11678938	0.26697026287745634	0.7659257980454743	0.0014698331794916599	2.0	5.84206531027985	237.0	21.88283162069422	4.0	690.7647987879316
dpoll	PZA00008.1	2	11924901	0.7807082361054056	0.3777634577207353	0.0020411385410848922	1.0	17.240294017286942	253.0	22.08288989404139	3.0	953.1464542146308
dpoll	PZB00219.1	2	12543294	0.059023958330452604	0.8082461352776228	1.5910067338382062E-4	1.0	1.2865945856110557	248.0	21.797836370239757	3.0	893.6020743458612
dpoll	zfl2.3	2	12544637	1.7392418858733603	0.1777552990068141	0.008962524616388296	2.0	37.87685832454872	252.0	21.77779791999941	4.0	741.0673108065871
dpoll	zfl2.9	2	12544790	0.05620529233756017	0.9453568443183502	2.9561952481926384E-4	2.0	1.2534038689914269	253.0	22.30045991867954	4.0	709.4571504535661
dpoll	PZA03136.4	2	13199808	0.03212258134963781	0.8579133176114975	9.518413065698572E-5	1.0	0.689477401692784	235.0	21.46394756349673	3.0	733.1964924633367
dpoll	PZA03210.1	2	13242487	3.9469830585332812	0.020508998061931263	0.02006588074984473	2.0	85.3116802340478	254.0	21.614402435704918	4.0	753.2750206223234
dpoll	PZA00108.12	2	13779884	1.9996976698659654	0.13764437504307458	0.011089238942827838	2.0	43.99234570199633	238.0	21.999498406649153	4.0	674.5900299895436
dpoll	PZA00108.4	2	13779970	2.316249047093881	0.10079936467449173	0.012160856599374503	2.0	49.95271894284224	245.0	21.566212409462715	4.0	732.9017399204447
dpoll	PZA01753.1	2	14751136	1.2662905801286983	0.26154288614435317	0.003383318072184356	1.0	27.89814817543811	250.0	22.03139517361229	3.0	912.6488273958479
dpoll	PZA03559.1	2	15810363	4.010755900577478	0.019274633126080833	0.02044461026724571	2.0	85.22044847370853	255.0	21.24797683684472	4.0	729.6203228050456
dpoll	PZA00459.5	2	17015152	2.479529487685306	0.0858410738316255	0.012823344229545404	2.0	54.38641783397179	250.0	21.934168600972228	4.0	749.7164232235257
dpoll	PZA02814.2	2	17268906	8.9384293606964	1.7913550292068093E-4	0.04536286776084064	2.0	186.09880611972403	245.0	20.82007907765408	4.0	775.9941564936751
dpoll	PZA03442.1	2	18125201	0.5435424928843097	0.4616434666493806	0.0014116716805780845	1.0	11.843397380546776	256.0	21.789275973070215	3.0	937.190437477554
dpoll	PZA00497.4	2	19837491	0.21170546672837118	0.8093439771298387	0.0010901860565365354	2.0	4.660129810272338	257.0	22.012326286555083	4.0	723.0174349438021
dpoll	PZA00497.1	2	19837545	1.107655858723353	0.3319675193923345	0.0059698498580140575	2.0	24.32617873125173	247.0	21.961856238714134	4.0	681.2750201165618
dpoll	PZA03228.2	2	20042233	0.5813196335998974	0.44652596682235857	0.0015421326189836823	1.0	12.786945758673028	246.0	21.996411302140622	3.0	960.2039398911523
dpoll	PZA03228.3	2	20042386	3.7136023175689465	0.055108606001042726	0.009873040595935668	1.0	79.10717192873472	249.0	21.302004136113588	3.0	902.747885951595
dpoll	PZA03228.4	2	20042412	0.4069552383384542	0.6661021853285953	0.0020924586663789426	2.0	8.944463148734485	257.0	21.978985171080673	4.0	725.1596016130331
dpoll	PZB00793.1	2	20722170	0.27397941669132586	0.7605892346649252	0.0015722269191296853	2.0	6.145016294602556	236.0	22.428751651536402	4.0	630.943279115347
dpoll	PZB00793.2	2	20722655	1.641748516717562	0.19568120845278267	0.008430887268962252	2.0	35.94745500495401	255.0	21.895835226229245	4.0	736.0308889432847
dpoll	PZB02017.1	2	20958246	1.1249044881933439	0.2898683553312347	0.0029462323420444947	1.0	24.64852672368488	255.0	21.91166181874847	3.0	926.2146656122972
dpoll	PZB02017.2	2	20958307	0.002272376277456194	0.9620167059210796	5.909440477657191E-6	1.0	0.049895183313310554	257.0	21.95727169320989	3.0	933.4273137095682
dpoll	PZB02017.3	2	20958616	0.7531989077180656	0.38628776360756434	0.0020059393013728394	1.0	16.593200147857715	253.0	22.03030298879405	3.0	899.4561210967835
dpoll	PZA03635.1	2	21202350	1.1249044881933439	0.2898683553312347	0.0029462323420444947	1.0	24.64852672368488	255.0	21.91166181874847	3.0	926.2146656122972
dpoll	PZA03634.1	2	21203230	0.7197700615544502	0.4878866034270517	0.0038973148270371244	2.0	16.156334142633114	246.0	22.446521473456556	4.0	692.2909214142956
dpoll	PZA00590.1	2	21991242	1.5586183398426252	0.21301264645407197	0.004039664484114288	1.0	34.42055392898237	255.0	22.0840170098716	3.0	963.0741268764956
dpoll	PZA01879.1	2	22196255	1.484862996997755	0.22850072363288756	0.007698306683830466	2.0	32.77207945224063	253.0	22.07077657568578	4.0	732.5485753863466
dpoll	PZA00471.2	2	22429044	1.2588436902263584	0.2629820786373248	0.0034773073060612027	1.0	28.00837102159403	242.0	22.24928419552845	3.0	890.0960206934673
dpoll	PZA00471.1	2	22429119	1.8652851231737013	0.17326344574930808	0.005119896907021477	1.0	40.5774152631966	246.0	21.754001444109466	3.0	857.9838815830195
dpoll	PZB02194.1	2	22808653	0.44879444363553994	0.5036073724998985	0.0012575964381639233	1.0	9.0799496859172	221.0	20.231867427687913	3.0	916.279840234363
dpoll	PZA00102.8	2	24893433	2.4428984211214178	0.1193029318343933	0.006318746186102109	1.0	53.127828125449014	254.0	21.74786625023097	3.0	961.3373112272517
dpoll	PZA00102.6	2	24893463	2.2697009653804927	0.1332241969108463	0.006181877067294476	1.0	49.52326746452036	243.0	21.819291712826267	3.0	902.9841998710878
dpoll	PZA01755.1	2	25230561	1.5774869556953752	0.20858339969125336	0.008488969210251855	2.0	35.025486961499155	245.0	22.2033449056696	4.0	703.0451245277372
dpoll	PZA03642.1	2	25924769	0.5482089799281826	0.459726313292648	0.0014226258317132706	1.0	12.011657775039566	257.0	21.91072786989578	3.0	937.4145679068102
dpoll	abph1.20	2	27403404	1.2952977779768193	0.2756547742466551	0.006818015279130084	2.0	28.573406163732216	249.0	22.059333884106735	4.0	722.2407668954702
dpoll	abph1.19	2	27403428	0.7248950734551608	0.4853746940330784	0.003755138657370075	2.0	15.897426626441757	254.0	21.930658944428746	4.0	724.1594311600179
dpoll	PZB02035.2	2	27403490	4.94410138664172	0.027049592612138663	0.012614842250604141	1.0	106.51090724107326	257.0	21.543026510105765	3.0	968.9143177288215
dpoll	PZB02035.3	2	27403594	0.9838186670725233	0.3221944314330569	0.002560277283118375	1.0	21.350437833313663	256.0	21.701598625735155	3.0	927.8340967578142
dpoll	PZB02035.4	2	27403660	3.9185036336777856	0.048824356402733325	0.010037335800589544	1.0	84.74824505656397	257.0	21.627706129500744	3.0	961.6600970006517
dpoll	PZB02035.1	2	27403823	3.9861991147282025	0.04694174422926866	0.01024818675226259	1.0	86.18019006251598	254.0	21.61964005864573	3.0	972.6408238718728
dpoll	abph1.15	2	27403986	0.8079570967657254	0.44696653793650476	0.004320390398692246	2.0	17.43996862128006	242.0	21.585265716574227	4.0	712.4239140258387
dpoll	abph1.10	2	27404108	1.7691662255480332	0.17257747120700567	0.009123825042227706	2.0	38.62569563443958	253.0	21.83271140758666	4.0	735.8300344778995
dpoll	abph1.9	2	27404126	3.4084821323005956	0.03462446183948248	0.017447877353450252	2.0	73.74756101404682	252.0	21.636481621885466	4.0	750.2693621014021
dpoll	abph1.5	2	27404261	1.2602156753069003	0.26270918105108276	0.0034649311302725775	1.0	27.47724479001954	245.0	21.80360499271524	3.0	862.7383901196303
dpoll	abph1.3	2	27404343	2.0047305159565663	0.13685619479624925	0.01042756872406022	2.0	43.85704549575257	250.0	21.87677852293578	4.0	735.638597218431
dpoll	abph1.1	2	27404419	1.4004489917468033	0.2378390898031602	0.003910348600237735	1.0	29.7166575279889	236.0	21.219378715766595	3.0	863.9057493597256
dpoll	PZA03568.1	2	27790383	0.3497383286558074	0.7052127476957692	0.0018163854710738971	2.0	7.655692507158619	253.0	21.889772666846923	4.0	722.869407891674
dpoll	PZA03568.2	2	27790401	0.17795660200379676	0.6734977365672785	4.7274596327587367E-4	1.0	3.903063259784176	250.0	21.932669065578715	3.0	924.3287589707674
dpoll	PZA03568.3	2	27790566	3.407454881025903	0.06609907359240973	0.008949190169160204	1.0	73.5860353692533	247.0	21.5956008042866	3.0	962.8446705666593
dpoll	PZA03567.1	2	27791160	4.981298712099466	0.02657440101434273	0.014006628318754835	1.0	107.17759700085753	233.0	21.515994762676144	3.0	879.5643505066706
dpoll	PZA03121.2	2	29977973	0.26461349290678693	0.6074557596630821	7.373670771984832E-4	1.0	5.497636253023302	233.0	20.776099482424755	3.0	871.6448811266691
dpoll	PZA01336.1	2	31394426	0.9408144803185381	0.3916872386201219	0.00503640744348253	2.0	20.781387335891395	250.0	22.088719689832256	4.0	682.5711958560744
dpoll	PZA03319.1	2	31946302	6.594601074579144	0.010832840697657671	0.017813491086467882	1.0	141.3754269074052	241.0	21.438055965565372	3.0	923.2843340315582
dpoll	PZB02523.1	2	32949215	2.254628868126684	0.13449266934448778	0.005974887651023263	1.0	48.69091865201699	247.0	21.59597942719197	3.0	938.3513458862477
dpoll	PZA00061.1	2	33824834	1.7539414451512698	0.17523919229492113	0.009549399786301012	2.0	38.974676816008014	247.0	22.221196108771245	4.0	668.5283922674591
dpoll	PZA02378.7	2	35040818	1.367467316982049	0.2568417476181804	0.00788012771541666	2.0	30.229116720476213	227.0	22.105915326145254	4.0	663.5493806722711
dpoll	PZB00257.1	2	35753260	0.1403813785163846	0.7082111447987527	3.6487347950683267E-4	1.0	3.0807365291166207	257.0	21.94547853622233	3.0	934.4375941581693
dpoll	PZA02793.33	2	36943058	1.976127618675171	0.14078144220500735	0.010483154534062056	2.0	43.25126845514387	248.0	21.886880202676505	4.0	705.9072021376091
dpoll	PZA03328.6	2	37328085	0.016780404478819434	0.8970327293231153	4.370310400762539E-5	1.0	0.3689229041465296	256.0	21.985340377950457	3.0	937.7749928764746
dpoll	PZA03328.4	2	37328160	0.040290252988804336	0.8410766918976877	1.0623670816718137E-4	1.0	0.8810474758538476	251.0	21.867509149140087	3.0	934.8347410579132
dpoll	PZA03328.2	2	37328339	0.8078193303311261	0.4469757561136902	0.00424863807978813	2.0	17.584635452148632	253.0	21.76803004322844	4.0	692.6158982153902
dpoll	PZA03328.7	2	37328362	2.2095578330114507	0.13838849675259654	0.005720887877550572	1.0	48.28681857838819	256.0	21.853611549319403	3.0	948.6389298426942
dpoll	PZA03328.3	2	37328439	1.5769792029897658	0.2086141920272183	0.008083428551720572	2.0	34.18758924593658	254.0	21.679163035962024	4.0	738.0444792627432
dpoll	PZA00730.2	2	38352327	3.6912276363572487	0.026338928889284532	0.019539366921028752	2.0	80.34901284766102	245.0	21.767558320232673	4.0	722.8173028857477
dpoll	PZB01230.2	2	39040619	0.9382251256192531	0.3926843191100944	0.004887230437591295	2.0	20.743554837213196	252.0	22.109357627277255	4.0	729.3303138395165
dpoll	PZB01230.1	2	39040641	0.002188238826890644	0.9627261441216864	5.586505897405825E-6	1.0	0.0471280377041694	256.0	21.536971707578882	3.0	974.1947604404053
dpoll	PZB01230.5	2	39040780	0.09964793746646998	0.7525097257465722	2.607658492239661E-4	1.0	2.1956624917038425	256.0	22.034199076550376	3.0	926.4329608523334
dpoll	PZB01231.4	2	39041029	0.1574954535040188	0.6918035751013374	4.088267299908587E-4	1.0	3.480434331529068	256.0	22.098633669068153	3.0	951.9919140856833
dpoll	PZB01231.1	2	39041048	0.6624732614915024	0.5164666164117269	0.003483830563926633	2.0	14.667036387787448	253.0	22.139816412764887	4.0	704.6723580166515
dpoll	PZB01231.2	2	39041117	0.6634616992282483	0.5159625698491739	0.0035014448764186827	2.0	14.77867918317179	252.0	22.27510525530357	4.0	707.0370459586491
dpoll	PZB01231.3	2	39041317	1.3527702700380482	0.26038648395548836	0.007046640971657832	2.0	29.849024904704038	253.0	22.065110067701664	4.0	722.3430285279171
dpoll	PHM10404.8	2	40967991	0.5136275895134915	0.5989340387845213	0.0026387567198919853	2.0	11.279679077433684	257.0	21.96081228447601	4.0	726.3272095773827
dpoll	PZA03233.1	2	41493380	0.7312667798022392	0.3932724825985804	0.001889147314516042	1.0	15.834898183834412	256.0	21.654064728766617	3.0	946.1980149401312
dpoll	PZB01047.1	2	42722721	0.5712696687756831	0.45047502023594643	0.0015384397288552229	1.0	12.498872764446787	247.0	21.879111473279778	3.0	906.7473120731356
dpoll	PZA00226.6	2	43256857	0.6802377892732473	0.5074240841071559	0.0035507673363478556	2.0	15.023769805462052	252.0	22.086055850430117	4.0	724.1451156641031
dpoll	PZA00226.7	2	43256960	0.013540587860354902	0.9865513828138736	7.048040029745305E-5	2.0	0.3002658534924194	255.0	22.1752450180955	4.0	716.4653897117644
dpoll	PZB00183.1	2	43923340	2.0396950167462893	0.13220182110912482	0.010438206969016066	2.0	44.36800330346796	253.0	21.752273226731496	4.0	749.43809825418
dpoll	PZB00165.4	2	43923359	2.0999204612190328	0.12457076764849243	0.01065405975212922	2.0	45.502274801812746	256.0	21.668570615954685	4.0	748.6544882417343
dpoll	PZB00183.2	2	43923377	0.7669470103763502	0.3820071960357919	0.0020366161095007667	1.0	16.704417903584726	249.0	21.780406830698336	3.0	926.2413845671754
dpoll	PZB00165.2	2	43923473	2.25080813372512	0.10738629137040293	0.011409869820356633	2.0	48.772844013519716	257.0	21.669036681860554	4.0	745.0737920454258
dpoll	PZA02808.16	2	44606521	1.3427558431650914	0.2630634235143602	0.007237506534843431	2.0	30.093442290706662	242.0	22.41170086422531	4.0	723.084506621235
dpoll	PZA02808.14	2	44606542	0.9360545575098652	0.39356999331325193	0.004941360585751182	2.0	20.25021205258963	245.0	21.633580959704062	4.0	723.9954162181339
dpoll	PZA02808.12	2	44606596	1.213656769933169	0.2716438002967298	0.0031317638463263	1.0	26.68434742950376	256.0	21.986733062077473	3.0	963.9817915231921
dpoll	PZB01370.1	2	44880958	0.14793712223161598	0.7008428609984487	3.935829344501269E-4	1.0	3.253485656257908	249.0	21.992354638101766	3.0	930.077252784622
dpoll	PZB01370.2	2	44881342	0.12058692133515739	0.7286874866263644	3.201323155093245E-4	1.0	2.634084815890674	253.0	21.84386819669722	3.0	900.5380622341678
dpoll	PZA02450.1	2	47575949	2.6003146886001356	0.10807938863977183	0.006702945578235266	1.0	57.18408391271532	255.0	21.991216741347582	3.0	974.4756632145676
dpoll	PZA02774.1	2	49160699	1.0757650362583286	0.3426290984729286	0.005617784097462475	2.0	23.389808499141054	247.0	21.742488099905437	4.0	739.1659927673479
dpoll	PZA02168.1	2	51780601	4.58639073657392	0.011114511071496913	0.02515669945234646	2.0	98.74594308290398	236.0	21.530207248907058	4.0	692.3349922314942
dpoll	PZA03629.1	2	51784790	0.8940701693517619	0.4102861206921835	0.004677702800522284	2.0	19.23929797313076	251.0	21.518778539586055	4.0	706.1866368753501
dpoll	PZA03629.2	2	51785014	0.7352214954493675	0.39199479921059843	0.0019065469421713247	1.0	16.097549257790888	257.0	21.894829459457057	3.0	938.7765317343941
dpoll	PZA03627.1	2	51785517	2.5805305873882376	0.10953395669426058	0.007130754427765332	1.0	57.36450000826244	234.0	22.22973069515956	3.0	947.6345772061146
dpoll	PZA03627.3	2	51785620	3.9809693239602626	0.04715729106142059	0.011185413289379697	1.0	85.09280049537756	238.0	21.37489479841743	3.0	840.084792273265
dpoll	PZB02209.1	2	56773455	0.3219927176382694	0.5709117664924466	8.439891792199681E-4	1.0	7.108463016879796	255.0	22.07647138425513	3.0	930.9857753241137
dpoll	PZB02209.2	2	56773640	2.9719036187423504	0.08593885409399188	0.007682211182079192	1.0	64.36350816826416	254.0	21.657333623592244	3.0	959.096722194768
dpoll	PZA00394.15	2	56930205	0.13465858561495891	0.8740862444024874	8.151022100846166E-4	2.0	2.930358559100114	220.0	21.761394163749383	4.0	600.6638765493319
dpoll	PZA00394.11	2	56930271	0.08669536050210096	0.9169840602030509	4.551207476572767E-4	2.0	1.916468001105386	249.0	22.105773480911274	4.0	729.365650025883
dpoll	PZA03756.1	2	58354634	0.2638346036800173	0.6079444072119113	6.930289884038772E-4	1.0	5.781291471346776	254.0	21.912559575992596	3.0	925.4242840646675
dpoll	PZA03756.2	2	58354695	0.4191201304384782	0.5179657237975449	0.0011061969569884141	1.0	9.114819864729725	252.0	21.747511519415482	3.0	919.802456848266
dpoll	PZB01325.1	2	58472853	0.9535815835897519	0.3297570591597476	0.002499410856293186	1.0	20.40421713998967	249.0	21.397453024604484	3.0	945.2149562700837
dpoll	PZA00635.7	2	59600768	0.7421090763647367	0.3898216129027421	0.0019891041333782956	1.0	16.199660298116214	247.0	21.829217313270398	3.0	917.4608422698597
dpoll	PZA00635.4	2	59600797	0.9413633947431991	0.39150768047174933	0.0049824723731314614	2.0	20.793287923016123	244.0	22.088481493046014	4.0	739.2462032213887
dpoll	PZA00635.1	2	59600932	1.1290702971080446	0.325052110949249	0.0062525567722457945	2.0	24.30208339352339	239.0	21.523977254356765	4.0	657.314029134162
dpoll	PHM10321.11	2	62802971	3.3567847785536933	0.03647725370240866	0.01785246448459271	2.0	72.08086124670535	242.0	21.473185206041766	4.0	719.6653112287809
dpoll	PHM3457.6	2	62804122	4.877076335452231	0.00842549175621276	0.02690646049422591	2.0	105.56326141276168	230.0	21.644783503880348	4.0	717.0962251226144
dpoll	PZA02881.9	2	62804286	1.2358272324019888	0.2923492935274325	0.006489235691288728	2.0	27.10287361338669	252.0	21.93095677355222	4.0	706.6444703479115
dpoll	PZA00442.4	2	63547171	0.8568168598567221	0.4257296613614826	0.004430535415330665	2.0	18.87529713648246	255.0	22.02955849822891	4.0	725.7529053532594
dpoll	PZA00442.3	2	63547199	0.7387345330650766	0.4787537959143131	0.00386500006537522	2.0	15.955135455422806	251.0	21.59792826960925	4.0	708.7837120195197
dpoll	PZA03410.1	2	68655603	3.9392408460640818	0.04823534390801228	0.01008965273698226	1.0	85.1899726856982	257.0	21.625987344951582	3.0	961.8073395436965
dpoll	PZA00170.1	2	69623218	0.2632103436262956	0.608376177146636	7.057939903941212E-4	1.0	5.822659400889279	250.0	22.121696741357	3.0	906.45867050373
dpoll	PZA03358.4	2	74221735	0.5723816024579648	0.4500152306704621	0.001480999944732528	1.0	12.31001413751801	254.0	21.506655847524463	3.0	949.7568850129252
dpoll	PZA03358.1	2	74221900	0.5710204243325616	0.4505484328088918	0.001478026014302643	1.0	12.431419572925734	256.0	21.770534018036614	3.0	945.8564176403282
dpoll	PZA03358.3	2	74221960	0.0019340963391432566	0.9649574736083546	5.208372337275246E-6	1.0	0.04236442995534162	245.0	21.903991594393755	3.0	922.4772326425403
dpoll	PZA02946.8	2	83201598	0.9015267718023628	0.4073195863046676	0.004705843683464953	2.0	18.855801838343723	240.0	20.9154097561036	4.0	748.520822797027
dpoll	PZA01902.1	2	89520665	0.004299433983043296	0.9477725221125045	1.1434946881395169E-5	1.0	0.09531704643268313	250.0	22.169673219453472	3.0	931.0577435231984
dpoll	PZA02549.3	2	103493947	0.652797539311865	0.5214867830383227	0.0033969637387032464	2.0	14.127353021573526	246.0	21.641247355903985	4.0	748.4721521537574
dpoll	PZB00607.1	2	104938493	1.6309708623663863	0.19779873384789265	0.008414583610299254	2.0	35.32975068663018	252.0	21.66179145307968	4.0	734.623772697239
dpoll	PZA00291.7	2	107146789	0.5721647144290991	0.45010376221647075	0.0014892346994831017	1.0	12.557623922138191	253.0	21.947567903882497	3.0	959.84395242751
dpoll	PZB02521.1	2	118120373	0.1821379334848813	0.6699067082579968	4.845428112077017E-4	1.0	3.9763835454677974	252.0	21.83171549927497	3.0	901.6241793109024
dpoll	PZA00485.2	2	121241431	0.940767244803931	0.3329890045147952	0.0024080658165867384	1.0	20.58712681140878	258.0	21.883337164549584	3.0	967.7788689886908
dpoll	PHM3626.3	2	125642617	0.10398211240363045	0.9012805318270306	5.55658366935282E-4	2.0	2.3154199379478086	249.0	22.267483170181947	4.0	697.3415447034463
dpoll	PZA02966.10	2	128180134	0.8470945767053806	0.4298754436372042	0.004432361824807862	2.0	18.663623605077646	252.0	22.032514571945907	4.0	717.3329049245756
dpoll	PZA02966.11	2	128180206	0.07671120487409537	0.9261794305255802	4.175490572579706E-4	2.0	1.7231542587660442	246.0	22.462875685425935	4.0	681.9484839917031
dpoll	PZA03278.1	2	128573571	1.185418844325488	0.3073506969113315	0.00634323055448777	2.0	25.893922956112874	247.0	21.84369101272952	4.0	692.2195402814077
dpoll	PZA03278.2	2	128574019	1.7108603745360937	0.1829158654813874	0.008890220118729175	2.0	36.41512041145825	239.0	21.2846828142433	4.0	776.284003078468
dpoll	PZA02831.2	2	131092176	0.650240027404697	0.4208025809500884	0.001758010505367834	1.0	14.371749889433886	247.0	22.10222269274294	3.0	905.2529876733294
dpoll	PZA02831.6	2	131092420	0.3892146495434511	0.5332680115631123	0.0010075731210097227	1.0	8.585076187398954	256.0	22.057433340366945	3.0	957.9487011091572
dpoll	PZB01969.3	2	136267079	0.06855816965658268	0.7936633681548653	1.806419530609403E-4	1.0	1.48734752402288	250.0	21.694679590677648	3.0	936.669089228319
dpoll	PZB01969.2	2	136267644	2.991250277289714	0.0849959117970707	0.008139886300796682	1.0	65.73303717760791	241.0	21.975104415925614	3.0	926.4747751859519
dpoll	PZB01487.1	2	139752027	4.02954139923232	0.045757028001323065	0.010317370840514022	1.0	87.11266512374459	257.0	21.61850605141833	3.0	962.4482370230453
dpoll	PZB01487.2	2	139752077	6.027759460148144	0.0147644332086291	0.015860286086840134	1.0	129.6786475801482	250.0	21.513573731251896	3.0	932.6395250203481
dpoll	PZB02511.1	2	140014895	4.831111965539111	0.028860484281179006	0.012417368741753327	1.0	103.14301812386475	252.0	21.3497469857035	3.0	975.4047818467392
dpoll	PZA00140.7	2	140264825	0.027105441608124465	0.8693609291971104	7.083266863701219E-5	1.0	0.5936582423191794	253.0	21.901810378224532	3.0	946.65938702653
dpoll	PZA00140.6	2	140264872	0.02966548595350835	0.863389130266023	7.776540623547138E-5	1.0	0.6599538505988676	253.0	22.24652080984431	3.0	952.7003507433786
dpoll	PZA00277.13	2	141942735	5.768598098507784	0.003573412276726889	0.029459827694286858	2.0	119.9678735112052	240.0	20.796712036887854	4.0	788.3238083989659
dpoll	PZA00277.9	2	141942814	8.148138652366606	3.753773482742181E-4	0.04105548550156953	2.0	167.7587731533613	244.0	20.588600698962846	4.0	787.1691525440342
dpoll	PZA02626.1	2	144527921	0.5972935701768856	0.5511115096031493	0.0032488750382489847	2.0	13.154016530053013	241.0	22.02269903250007	4.0	697.5279625602116
dpoll	PZA00029.12	2	144528504	0.10431568479475059	0.7469797500716175	2.7403495269413516E-4	1.0	2.277511477045664	251.0	21.83287663333514	3.0	943.6578184096898
dpoll	PZA03211.5	2	148837537	0.745000512846344	0.4757766901889756	0.003834228496698097	2.0	15.671558587162963	252.0	21.035634629684093	4.0	718.3941233882938
dpoll	PZA03211.3	2	148837564	0.733137960807065	0.4814899861457882	0.004160530041140142	2.0	16.323490028308242	236.0	22.265236423358505	4.0	648.0590385737169
dpoll	PZA01280.2	2	149428645	4.922998918911867	0.027392815816203408	0.012890906875766613	1.0	106.63997677467432	252.0	21.661588501474828	3.0	937.9252637927812
dpoll	PZA01537.2	2	150984061	3.811915449208101	0.02337104938921563	0.019332395176177335	2.0	80.92920231955804	256.0	21.230586931399678	4.0	734.3406164670519
dpoll	PZA02939.5	2	157152675	0.11792735352815721	0.7315867066884492	3.244343260611282E-4	1.0	2.5930037166617694	246.0	21.988144727106462	3.0	861.1001323772962
dpoll	PZA00133.1	2	157316199	1.3369084233061217	0.26459721773552153	0.007229392012557084	2.0	28.958097461851594	241.0	21.660494434046097	4.0	697.7583099422195
dpoll	PZA00133.3	2	157316321	0.3222329332146011	0.7248347513575626	0.0017278573082764328	2.0	7.1038254559930465	246.0	22.045622044665535	4.0	699.8690450499112
dpoll	PZA03539.1	2	157316550	0.5873294469742818	0.4441914419381582	0.0015677159069074885	1.0	12.64452912404704	245.0	21.52885265533217	3.0	930.3351322107998
dpoll	PZA03390.1	2	158767674	0.11275483144227	0.7373033023582887	2.9309918955423565E-4	1.0	2.4747246117603936	257.0	21.94783655924706	3.0	934.2355901857172
dpoll	PZB02235.5	2	160125620	4.253191683013185	0.0401896525742721	0.011073201138723196	1.0	91.87956579601268	255.0	21.602498228088407	3.0	929.6113314361543
dpoll	PZB02235.3	2	160125895	0.4773164821485684	0.4902737423273099	0.0012619625270965636	1.0	10.479479225450632	253.0	21.954991326255552	3.0	916.5000116414152
dpoll	PZA00367.2	2	161879250	3.1394944625763386	0.0450307738796975	0.016614883949855434	2.0	67.08861930565308	248.0	21.369242757191767	4.0	694.0382731647678
dpoll	PZA01321.1	2	164561951	0.9484332366923176	0.33111980032367894	0.002627576383789168	1.0	20.46075589884913	235.0	21.573216866804962	3.0	905.7416662146119
dpoll	PZA03692.1	2	166659759	1.3453942075100478	0.26227211186413046	0.006904841677510158	2.0	29.45364054720403	256.0	21.89220109823021	4.0	731.7243212841202
dpoll	PZA03688.3	2	166660386	0.15784213133269048	0.6914927493885141	4.180820193082128E-4	1.0	3.4396648785896105	248.0	21.79180456794317	3.0	940.9604916955535
dpoll	PZA03690.1	2	166660980	1.5017740261708417	0.2215292451574176	0.003923616479280925	1.0	32.48431011594312	255.0	21.63062454793562	3.0	921.1221386507183
dpoll	PZA03690.2	2	166661063	0.5657797482332838	0.4526687898961309	0.0015080723272530485	1.0	11.975913734071582	243.0	21.167095095693742	3.0	932.5341231597613
dpoll	PZA02841.5	2	167759231	0.548202397574968	0.45974240469091665	0.0014322876215584267	1.0	12.117237201487114	252.0	22.10358301074386	3.0	963.3185583475157
dpoll	PZA03418.1	2	168377989	0.665791702675848	0.41528720109041484	0.0017352936232361066	1.0	14.406844846484091	254.0	21.638666851182297	3.0	935.3435192613952
dpoll	PZA03418.2	2	168378080	3.9750340966907842	0.047240499843494085	0.010298260679315194	1.0	86.05483089935205	256.0	21.648828363759872	3.0	938.0496591129453
dpoll	PZA01638.1	2	168860137	0.17030616870380208	0.6801879720448742	4.425199547697812E-4	1.0	3.748857537447293	254.0	22.012458890830537	3.0	960.1492816099553
dpoll	PZA00515.10	2	169265278	2.0858456172419975	0.1263244170355425	0.010631807718880601	2.0	45.327552562466735	254.0	21.731019874040793	4.0	751.7757013188827
